image_id,image_path,class_index,class_label,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_median,intensity_q25,intensity_q75,intensity_skewness,intensity_kurtosis,lbp_bin_00,lbp_bin_01,lbp_bin_02,lbp_bin_03,lbp_bin_04,lbp_bin_05,lbp_bin_06,lbp_bin_07,lbp_bin_08,lbp_bin_09,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_asm_mean,glcm_asm_std
9258,data/raw/extracted/InfraredSolarModules/images/9258.jpg,11,Vegetation,0.6499754901960783,0.10027427484214116,0.11764705882352941,0.7450980392156863,0.6901960784313725,0.6225490196078431,0.7176470588235294,-1.971430424418196,4.088989044734769,0.0125,0.084375,0.053125,0.14270833333333333,0.21458333333333332,0.21875,0.06145833333333333,0.06770833333333333,0.05520833333333333,0.08958333333333333,0.6419019672166125,0.20677566660448451,0.37830149208152636,0.07605924392617507,0.8355129299236268,0.02739217034715075,0.5181473149331848,0.011604869233704207,0.8709059150936269,0.038287044937847806,0.2686113129624004,0.01206054388391739
9351,data/raw/extracted/InfraredSolarModules/images/9351.jpg,11,Vegetation,0.6929616013071895,0.06247536666402315,0.36470588235294116,0.7686274509803922,0.7058823529411765,0.6901960784313725,0.7176470588235294,-3.3275684995038235,11.74691150156273,0.0125,0.04375,0.028125,0.15104166666666666,0.225,0.26875,0.08229166666666667,0.05,0.07708333333333334,0.06145833333333333,0.30306325221943076,0.17744078061050494,0.2100153310965668,0.07477916291249687,0.9040545092741722,0.02869739084255511,0.7365847020383476,0.009464904092247673,0.8138398928879668,0.1323180801890693,0.5426466076863966,0.013804633077526706
2606,data/raw/extracted/InfraredSolarModules/images/2606.jpg,9,Shadowing,0.2263071895424837,0.029547164734116615,0.16862745098039217,0.3176470588235294,0.2235294117647059,0.20392156862745098,0.24313725490196078,0.6428727249753812,0.096849968007795,0.0020833333333333333,0.03333333333333333,0.009375,0.14583333333333334,0.184375,0.28541666666666665,0.10104166666666667,0.075,0.13125,0.03229166666666667,0.07728062285413544,0.018889950313660794,0.07728062285413544,0.018889950313660794,0.9613596885729323,0.00944497515683038,0.7240467381114657,0.008874133670824532,0.8499210344100296,0.037033787080811495,0.5243224292182611,0.012818845893573419
1552,data/raw/extracted/InfraredSolarModules/images/1552.jpg,4,Diode,0.7724346405228758,0.09162473118341184,0.5411764705882353,0.9882352941176471,0.7686274509803922,0.6980392156862745,0.8470588235294118,0.05100942254626668,-0.8298108996914109,0.00625,0.03854166666666667,0.030208333333333334,0.15833333333333333,0.42916666666666664,0.21979166666666666,0.04895833333333333,0.021875,0.017708333333333333,0.029166666666666667,0.5305633677916286,0.26301531418391777,0.41043303569047274,0.1509269085185275,0.8067965153648791,0.06490684923010674,0.30683319102001533,0.03243032863252042,0.8750311163247346,0.06472123158163337,0.09519833332673851,0.020446155829327572
5493,data/raw/extracted/InfraredSolarModules/images/5493.jpg,1,Cell,0.7134272875816993,0.03465688561589998,0.5686274509803921,0.8392156862745098,0.7176470588235294,0.6941176470588235,0.7372549019607844,-0.7009278372753732,1.7041464747171382,0.011458333333333333,0.053125,0.035416666666666666,0.16666666666666666,0.27395833333333336,0.24166666666666667,0.090625,0.05,0.03958333333333333,0.0375,0.19543808197269297,0.04386718214547122,0.19214860828848243,0.03745744419438529,0.9042546432241797,0.018145143201239198,0.6627190634402844,0.012961827686994111,0.6876708677483474,0.07886817801855425,0.43936456602415497,0.017080507968033874
17947,data/raw/extracted/InfraredSolarModules/images/17947.jpg,0,No-Anomaly,0.45176470588235296,0.07086225860773213,0.24705882352941178,0.5803921568627451,0.4745098039215686,0.40784313725490196,0.5058823529411764,-0.9469104347733087,0.0055866844431022855,0.009375,0.028125,0.034375,0.178125,0.390625,0.20520833333333333,0.05,0.022916666666666665,0.05,0.03125,0.3891325684231862,0.12853804928300278,0.35894138755980853,0.08053947817032706,0.8235484243064334,0.036427788320302475,0.39858453544238376,0.01658806311020535,0.8447917099604616,0.05363520878888097,0.15914479573156903,0.01336738928709322
457,data/raw/extracted/InfraredSolarModules/images/457.jpg,8,Offline-Module,0.5547957516339869,0.10829830385022383,0.027450980392156862,0.6705882352941176,0.596078431372549,0.5137254901960784,0.6313725490196078,-1.7800392747976257,3.513633080614958,0.016666666666666666,0.06666666666666667,0.030208333333333334,0.12604166666666666,0.3104166666666667,0.225,0.05416666666666667,0.053125,0.052083333333333336,0.065625,1.2374727460754347,0.5647305692531468,0.5640936628207796,0.15999516769530117,0.7786128361328353,0.050261024918240124,0.3807793954406532,0.013643175558970287,0.7461692820613686,0.13133525709332816,0.14517908423148218,0.010591421274446481
2525,data/raw/extracted/InfraredSolarModules/images/2525.jpg,9,Shadowing,0.6034272875816992,0.059673831099846295,0.4549019607843137,0.7137254901960784,0.6039215686274509,0.5607843137254902,0.6558823529411765,-0.2238976413880412,-0.7590258506520908,0.009375,0.030208333333333334,0.041666666666666664,0.1625,0.278125,0.2375,0.07916666666666666,0.057291666666666664,0.0625,0.041666666666666664,0.22791547816218866,0.055201641062631014,0.21237430134383795,0.04471569683292033,0.8953669670099162,0.021358130827383547,0.4422163342934497,0.017227274305148046,0.8795500226803876,0.028901547727921032,0.19585206529592086,0.015340735496730843
9493,data/raw/extracted/InfraredSolarModules/images/9493.jpg,11,Vegetation,0.6515686274509804,0.10934899340216814,0.27058823529411763,0.996078431372549,0.6509803921568628,0.6274509803921569,0.6705882352941176,-0.15069505044695466,4.478219882640799,0.004166666666666667,0.014583333333333334,0.007291666666666667,0.14791666666666667,0.44375,0.24166666666666667,0.0625,0.021875,0.021875,0.034375,0.8474602398300909,0.5163137269009455,0.36451495126409306,0.099898936046911,0.857439542499058,0.026410935638363556,0.5911796565518339,0.009479118692805984,0.8393985254915288,0.10738879511648501,0.3495832400119367,0.011189572490404233
17519,data/raw/extracted/InfraredSolarModules/images/17519.jpg,0,No-Anomaly,0.40982026143790856,0.036426985525391545,0.3254901960784314,0.48627450980392156,0.40784313725490196,0.3843137254901961,0.44313725490196076,-0.17829148020239002,-0.7641884649487585,0.00625,0.019791666666666666,0.022916666666666665,0.153125,0.328125,0.2916666666666667,0.07395833333333333,0.03333333333333333,0.03125,0.03958333333333333,0.1313355289828402,0.037148956252243674,0.1313355289828402,0.037148956252243674,0.9343322355085799,0.018574478126121802,0.5628623035518683,0.018222742273033474,0.8498712893728213,0.043892388795752114,0.3171460410956649,0.02038967670045117
6733,data/raw/extracted/InfraredSolarModules/images/6733.jpg,6,Hot-Spot,0.6972834967320262,0.10490465980266883,0.25882352941176473,0.8627450980392157,0.7450980392156863,0.6509803921568628,0.7607843137254902,-1.4228099421456153,1.3432385236966837,0.010416666666666666,0.06770833333333333,0.057291666666666664,0.146875,0.225,0.20416666666666666,0.075,0.06354166666666666,0.08958333333333333,0.06041666666666667,0.435699079556345,0.11934315279432668,0.3270205520706093,0.06283612329347173,0.8472773628095256,0.026119640954454938,0.4297225185412116,0.016782206303358468,0.9277160289212041,0.019705656073911622,0.18494308538981039,0.014453139694035702
11715,data/raw/extracted/InfraredSolarModules/images/11715.jpg,0,No-Anomaly,0.6569648692810457,0.04663331402722266,0.5058823529411764,0.7333333333333333,0.6666666666666666,0.6196078431372549,0.6941176470588235,-0.6082918629461769,-0.4252120202918217,0.005208333333333333,0.013541666666666667,0.0125,0.13020833333333334,0.37604166666666666,0.3416666666666667,0.03854166666666667,0.017708333333333333,0.04479166666666667,0.019791666666666666,0.2097267506520939,0.052744487374449665,0.20917850503805882,0.05288131492458198,0.8954655720423741,0.026456704892948362,0.4819256149985067,0.01958579876638925,0.8412575785977812,0.04156065723353273,0.23263590190500638,0.018747001435942243
19888,data/raw/extracted/InfraredSolarModules/images/19888.jpg,0,No-Anomaly,0.7985784313725491,0.06968970722306192,0.5333333333333333,0.9058823529411765,0.8196078431372549,0.7568627450980392,0.8509803921568627,-1.3249948503024782,2.150668454861636,0.009375,0.029166666666666667,0.046875,0.165625,0.3458333333333333,0.253125,0.05625,0.027083333333333334,0.03333333333333333,0.03333333333333333,0.31010840561040787,0.0913469874640634,0.2692538225504473,0.05703915878546218,0.8694585470307725,0.02610604044272569,0.47614222152946584,0.014454900256226658,0.8607529286453843,0.04621021296092251,0.22692035926443238,0.013859489739578032
2109,data/raw/extracted/InfraredSolarModules/images/2109.jpg,4,Diode,0.834656862745098,0.10074347564695532,0.48627450980392156,0.9921568627450981,0.8470588235294118,0.803921568627451,0.8901960784313725,-1.317993104300921,2.347450297418046,0.00625,0.019791666666666666,0.017708333333333333,0.16979166666666667,0.403125,0.25833333333333336,0.04583333333333333,0.01875,0.030208333333333334,0.030208333333333334,0.85077492269998,0.30691261591256386,0.4605564479062763,0.0957298286782216,0.8065138714668431,0.04186858459897887,0.40291883430856845,0.0200902879800172,0.7992657943242696,0.08313409084840859,0.16274720671169562,0.01648861292409692
15283,data/raw/extracted/InfraredSolarModules/images/15283.jpg,0,No-Anomaly,0.5366911764705882,0.07004696280088893,0.28627450980392155,0.6470588235294118,0.5647058823529412,0.4980392156862745,0.5843137254901961,-1.0491308827794432,0.2660590489344674,0.011458333333333333,0.04479166666666667,0.0375,0.16458333333333333,0.34375,0.21145833333333333,0.05520833333333333,0.036458333333333336,0.040625,0.05416666666666667,0.3942242432910339,0.1081607916656907,0.33415168173105814,0.07016891301762013,0.8389314152904686,0.0326876403009681,0.4924003572807919,0.011151350547757264,0.831509809821213,0.048340839464584714,0.2425824644692905,0.01097268709905247
1920,data/raw/extracted/InfraredSolarModules/images/1920.jpg,4,Diode,0.6947303921568628,0.12270738541979802,0.3333333333333333,0.9215686274509803,0.7254901960784313,0.638235294117647,0.7607843137254902,-0.6737283640654591,-0.12054305032103052,0.0125,0.03333333333333333,0.022916666666666665,0.15625,0.4166666666666667,0.23125,0.04583333333333333,0.021875,0.025,0.034375,1.1890620027061674,0.552912973245243,0.609386762804955,0.20974472772965747,0.7506465713817944,0.0777146878883175,0.35424432323200017,0.019969263625243563,0.8244230339119156,0.08607089922300189,0.1258878120318323,0.014443597124872911
14986,data/raw/extracted/InfraredSolarModules/images/14986.jpg,0,No-Anomaly,0.5971650326797385,0.09287788927915376,0.25098039215686274,0.7176470588235294,0.6137254901960785,0.5490196078431373,0.6705882352941176,-1.389306255049075,2.0991401195009045,0.004166666666666667,0.0125,0.015625,0.134375,0.5052083333333334,0.2520833333333333,0.021875,0.014583333333333334,0.022916666666666665,0.016666666666666666,0.32109739635840895,0.0936642382568574,0.2833626625567415,0.06352455010315228,0.862092142101796,0.03080149246258476,0.38758192722247886,0.02416091897446034,0.9196243400697914,0.02637755285520003,0.15080350031518136,0.01859020212405071
9727,data/raw/extracted/InfraredSolarModules/images/9727.jpg,11,Vegetation,0.7030147058823529,0.057694872364269165,0.4588235294117647,0.792156862745098,0.7215686274509804,0.6784313725490196,0.7411764705882353,-1.5507113772823096,2.606599610463279,0.005208333333333333,0.023958333333333335,0.023958333333333335,0.18125,0.340625,0.26145833333333335,0.07395833333333333,0.035416666666666666,0.029166666666666667,0.025,0.25821868904677825,0.06581291477539884,0.24294060566943865,0.051371083284890165,0.8800575055030146,0.02429948692868094,0.5355662304776012,0.013491616305647889,0.8397612585440815,0.04679476219655699,0.28701321093852594,0.014426948409529157
11009,data/raw/extracted/InfraredSolarModules/images/11009.jpg,0,No-Anomaly,0.5973611111111111,0.12715887188014013,0.1843137254901961,0.7607843137254902,0.6352941176470588,0.5529411764705883,0.6901960784313725,-1.39048960652944,1.1725671924147747,0.00625,0.026041666666666668,0.020833333333333332,0.15208333333333332,0.4375,0.2760416666666667,0.0375,0.011458333333333333,0.016666666666666666,0.015625,0.7658459318141814,0.37681007482867185,0.46762253208906535,0.10992145886222719,0.7945428154399332,0.03932975616671808,0.34724448176876677,0.017808113808813298,0.8956157652473191,0.058454780586949494,0.12089585903628708,0.012439290098219187
3356,data/raw/extracted/InfraredSolarModules/images/3356.jpg,9,Shadowing,0.7262459150326798,0.042381100871851395,0.5647058823529412,0.803921568627451,0.7372549019607844,0.7019607843137254,0.7568627450980392,-0.9965123512898126,0.8453422165991085,0.013541666666666667,0.04583333333333333,0.029166666666666667,0.14479166666666668,0.30104166666666665,0.24270833333333333,0.07083333333333333,0.04895833333333333,0.04479166666666667,0.058333333333333334,0.23860755948856635,0.05136444750763696,0.2329811659545641,0.04624897683398364,0.8840720563761182,0.022657102724426285,0.5100610937600518,0.016137193899006023,0.7766927315262613,0.05580416815975796,0.26042272839463443,0.016753848347151327
10299,data/raw/extracted/InfraredSolarModules/images/10299.jpg,0,No-Anomaly,0.6577859477124182,0.06938572632911966,0.30196078431372547,0.7372549019607844,0.6862745098039216,0.6352941176470588,0.6980392156862745,-2.355782117149395,7.023814485249314,0.009375,0.036458333333333336,0.015625,0.13541666666666666,0.30520833333333336,0.246875,0.05416666666666667,0.046875,0.09583333333333334,0.05416666666666667,0.47237932262245763,0.14494968578031253,0.3217095928480368,0.061157111984045526,0.8533958590036965,0.029063650454419783,0.503648034740134,0.013184264519794136,0.78470903340342,0.07742154726391381,0.2538351677285271,0.013356210662269764
6378,data/raw/extracted/InfraredSolarModules/images/6378.jpg,1,Cell,0.6195996732026143,0.03639046909676336,0.5294117647058824,0.7568627450980392,0.6196078431372549,0.596078431372549,0.6431372549019608,0.277344953215043,0.9045826484527066,0.00625,0.04375,0.01875,0.11354166666666667,0.23854166666666668,0.31979166666666664,0.078125,0.040625,0.08020833333333334,0.06041666666666667,0.1294049704268526,0.045965689438859744,0.1285526976995799,0.044477262907221704,0.9358088784229374,0.022093685055523116,0.5816381277337759,0.022539578748408697,0.8500317745089775,0.05360632665423475,0.33881094424380787,0.0264818290312689
12344,data/raw/extracted/InfraredSolarModules/images/12344.jpg,0,No-Anomaly,0.6364297385620913,0.024728273335110372,0.5490196078431373,0.6980392156862745,0.6392156862745098,0.6235294117647059,0.6509803921568628,-0.5141156496806575,0.871830091758846,0.009375,0.06458333333333334,0.034375,0.13229166666666667,0.21666666666666667,0.246875,0.11041666666666666,0.04895833333333333,0.07083333333333333,0.065625,0.1260844894998213,0.03555519184799096,0.12553624388578621,0.0343467236192617,0.9372867026185103,0.017053647246627415,0.7121362466117978,0.010352291270023168,0.705491901839435,0.09464961477426273,0.5072452036728785,0.01470799232169884
11485,data/raw/extracted/InfraredSolarModules/images/11485.jpg,0,No-Anomaly,0.5922589869281045,0.06885680034841633,0.32941176470588235,0.6705882352941176,0.6196078431372549,0.5803921568627451,0.6313725490196078,-1.9306033265244016,3.035506098588127,0.013541666666666667,0.034375,0.020833333333333332,0.153125,0.2552083333333333,0.27395833333333336,0.04375,0.06458333333333334,0.090625,0.05,0.4580461947631569,0.24899820775951736,0.296998320535935,0.10167773885424991,0.8674652528232039,0.038133435587316515,0.5088976521624113,0.012117756837975283,0.7762545298112481,0.13929817950116904,0.2591236604071989,0.01244496999913967
6674,data/raw/extracted/InfraredSolarModules/images/6674.jpg,1,Cell,0.69953431372549,0.05142099423655968,0.5450980392156862,0.9725490196078431,0.7098039215686275,0.6823529411764706,0.7254901960784313,0.5078308436198753,5.128311106228244,0.010416666666666666,0.040625,0.027083333333333334,0.18125,0.28541666666666665,0.23854166666666668,0.07083333333333333,0.05416666666666667,0.05,0.041666666666666664,0.2145114563163762,0.06719127871921114,0.18408982004519764,0.04110685979824855,0.9109779037593178,0.01809826431068267,0.6467527677564765,0.009970203458752023,0.8331467625853555,0.055043614743457196,0.41838854755767174,0.012805106976839517
14870,data/raw/extracted/InfraredSolarModules/images/14870.jpg,0,No-Anomaly,0.5731168300653594,0.08721458218372338,0.20784313725490197,0.7450980392156863,0.6078431372549019,0.5450980392156862,0.6274509803921569,-1.417809161632841,1.5169377012502077,0.011458333333333333,0.08541666666666667,0.03958333333333333,0.1375,0.30625,0.18020833333333333,0.04479166666666667,0.05416666666666667,0.059375,0.08125,0.7189007828238377,0.2562675541630282,0.43929168578053024,0.11186627815128922,0.8069907661147651,0.04299928210806064,0.4373275927222333,0.018919491604318737,0.7682213557615453,0.08644264963322751,0.19161337051878946,0.0171280648637219
19159,data/raw/extracted/InfraredSolarModules/images/19159.jpg,0,No-Anomaly,0.570955882352941,0.08692892425224143,0.3333333333333333,0.7019607843137254,0.596078431372549,0.5098039215686274,0.6431372549019608,-0.6796055390732768,-0.6190335429609775,0.010416666666666666,0.026041666666666668,0.026041666666666668,0.19895833333333332,0.4197916666666667,0.22604166666666667,0.029166666666666667,0.017708333333333333,0.015625,0.030208333333333334,0.5083400120728496,0.1365946146996026,0.4158717466426276,0.07981192623356302,0.8013109532217084,0.03513190022758569,0.3769656080787437,0.013195653064430648,0.8538247966096235,0.039666547712550904,0.14227719493397378,0.010012397801684616
19774,data/raw/extracted/InfraredSolarModules/images/19774.jpg,0,No-Anomaly,0.23736111111111116,0.019705352248476374,0.1607843137254902,0.27450980392156865,0.24313725490196078,0.22745098039215686,0.25098039215686274,-0.792722561129532,0.18853479971395837,0.003125,0.021875,0.014583333333333334,0.134375,0.23333333333333334,0.359375,0.07604166666666666,0.041666666666666664,0.07708333333333334,0.03854166666666667,0.15498985742835858,0.03546707359126269,0.15498985742835858,0.03546707359126269,0.9225050712858207,0.01773353679563136,0.6443636454290432,0.019284537375427995,0.6712992894587748,0.07684153210233988,0.41557640093238996,0.02513672513467649
