epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
14,0.30800885947818235,0.8939914163090129,0.805197682011138,0.7865843137147625,0.5146366813790814,0.8397863818424566,0.7073046762343681,0.709988117471497,0.0001,52.51064509999924
15,0.280259989020821,0.9071530758226037,0.8262192022325561,0.8070705805484258,0.5147665323657251,0.8427903871829105,0.7135384913440865,0.7071559743484818,0.0001,51.81591539999863
16,0.2654240547544796,0.911516452074392,0.8370586917658467,0.8222768534447648,0.5255204011824166,0.8487983978638184,0.7237954378236061,0.7111337171710493,0.0001,52.08987380000326
17,0.24189576961537118,0.9189556509298998,0.8472145724541217,0.8317169237661074,0.5291606258645714,0.8471295060080107,0.7264364731517313,0.7164062786965711,0.0001,52.31782380000004
18,0.2189317591030028,0.9251788268955651,0.8645611843332622,0.8507246829749401,0.5424618603629328,0.8431241655540721,0.7099442986961004,0.6934974534719061,0.0001,52.35925370000041
19,0.21284446010688515,0.9271816881258942,0.8640268131147292,0.8518630530788113,0.5635048373837337,0.8411214953271028,0.7184511459639632,0.7052133214251785,0.0001,51.05975050000052
20,0.19982143701060817,0.9333333333333333,0.8761036634259702,0.866635415933414,0.573336831240533,0.8494659546061415,0.720163517669096,0.7002264638173873,0.0001,51.3333320999991
21,0.18257408731314587,0.9370529327610873,0.8863248872222571,0.8737929882671697,0.5880648135661443,0.8381174899866488,0.7137915644719787,0.7078976640766124,0.0001,51.91685470000084
22,0.17253244506443008,0.9410586552217454,0.8965871991606558,0.8840862385828938,0.5851350004905375,0.8401201602136181,0.7058303503642613,0.7058609726162848,0.0001,51.46334299999944
23,0.16223017728976766,0.9439914163090128,0.8995999669101763,0.889866564694162,0.5893150449435764,0.8474632843791722,0.7236648052194358,0.719389775307798,0.0001,51.76363580000179
24,0.13801980569468378,0.953862660944206,0.9145897068825578,0.9064286429687378,0.5788339979658139,0.8518024032042724,0.7361142624375692,0.7297735881341688,0.0001,52.16837740000119
25,0.1377748552139566,0.9527896995708155,0.9166353098644636,0.9102255192623123,0.5888022547252029,0.8494659546061415,0.7307597358752703,0.7218583354043897,0.0001,52.021273099999235
26,0.13374379593159508,0.9539341917024321,0.9192751642730891,0.9107951666770435,0.6293375164230611,0.8397863818424566,0.7145799603046288,0.7139450439382434,0.0001,51.75789160000204
27,0.12290008731495498,0.9583690987124464,0.9269135521573681,0.9195431553488866,0.597632856688926,0.8544726301735648,0.7366141532763161,0.7222932825323066,0.0001,52.67524830000184
28,0.11217194872352698,0.9622317596566523,0.9373385210332309,0.9312428898397069,0.5965463069276274,0.8531375166889186,0.7372137715222921,0.7277063978709108,0.0001,52.19593569999779
29,0.10637833802016167,0.9651645207439199,0.9400349225288883,0.9341155500974218,0.6465737148820956,0.8447930574098799,0.7357417356130704,0.725832853940206,0.0001,51.784397600000375
30,0.1029732568794395,0.9656652360515021,0.937616715242456,0.9310604518167205,0.6354403803759169,0.8508010680907877,0.7350904131317035,0.7293325037077385,0.0001,52.361497699999745
31,0.09595595302435973,0.9694563662374821,0.9462460242226456,0.9398751151752937,0.6453956721701195,0.8531375166889186,0.7322183428885025,0.7257187151706835,0.0001,52.128654500000266
32,0.09233268487329817,0.9701001430615165,0.9510396444003998,0.9457750753115369,0.6592779635428109,0.8427903871829105,0.7145432013583819,0.704827273267797,0.0001,52.17012850000174
33,0.08720319122182624,0.9703862660944206,0.9529105092986452,0.9472287140626542,0.7307757361231245,0.8361148197596796,0.7162635440470684,0.7066318994168994,0.0001,51.898932299998705
34,0.08733595448022492,0.9709585121602289,0.9547649461324371,0.950375712762435,0.7226743975054916,0.8434579439252337,0.7224753713009857,0.7119076521581227,0.0001,51.521102900002006
35,0.0855856436505935,0.9718168812589414,0.9544646526088268,0.9501738028949346,0.6914909649913874,0.8477970627503337,0.7296448301783678,0.7180298128510731,0.0001,51.98922589999711
36,0.08051426801643999,0.97310443490701,0.9577349179095015,0.9538553393171889,0.6693462995247783,0.845460614152203,0.7208735275774744,0.7105958763395407,0.0001,51.51722399999926
