epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
18,0.1405414354967457,0.859585121602289,0.8249034711909179,0.8878116668715772,0.5896248310923735,0.8014018691588785,0.6908676019210879,0.7259990375410744,0.0001,52.1601957999992
19,0.14097987811197027,0.8661659513590844,0.8226672344035045,0.8853560509607541,0.5508179000127459,0.818090787716956,0.6977818718010655,0.7228137727819292,0.0001,51.716287600000214
20,0.1319004571318456,0.8743204577968526,0.8324870247818676,0.894552973498794,0.5642561303757538,0.7973965287049399,0.6688115913646225,0.6994623062141611,0.0001,51.65479359999881
21,0.12127091776744832,0.8816881258941345,0.843169370254087,0.8990280799944416,0.5884701394549359,0.8087449933244326,0.6699788434938934,0.7176995718648085,0.0001,51.66924719999952
22,0.12209242432243664,0.8856938483547926,0.8443783464837339,0.8987888666999085,0.627677850952454,0.812082777036048,0.6758397293345565,0.70383807679557,0.0001,52.09851720000006
23,0.10888327295560182,0.8876251788268955,0.8580535390791814,0.9101727134595164,0.6384629392536364,0.8000667556742324,0.6800827168358282,0.7090798203219107,0.0001,51.99475979999988
24,0.1077849429766934,0.8937052932761087,0.8543747616056688,0.9105308820333318,0.6200515954532674,0.8237650200267023,0.7102588113583371,0.7252726708996983,0.0001,52.21283709999989
25,0.10412803796441088,0.8949213161659514,0.8633269661353745,0.9082611770644565,0.6327321626375292,0.807743658210948,0.6934975135092726,0.7137992819993887,0.0001,52.53220030000011
26,0.09029976877254649,0.909585121602289,0.8834060022793729,0.9241263936564619,0.6534548409790477,0.8240987983978638,0.6951197150884446,0.709464176162529,0.0001,52.440500599997904
27,0.07885866630742479,0.9127324749642346,0.8880760808559051,0.928439597405274,0.7214440653655175,0.8220961281708945,0.7053611157562655,0.7221618087218244,0.0001,53.04957579999973
28,0.07720553382527674,0.9155937052932761,0.8897038154670099,0.9296341495663771,0.6917542813616856,0.7963951935914553,0.6747703600216228,0.7148994606227251,0.0001,51.85835220000081
29,0.08730227647506457,0.9110872675250358,0.8773958051270351,0.9240398408267879,0.6814608030389243,0.8187583444592791,0.6974440197065074,0.7246497522289214,0.0001,51.684782899999846
30,0.07627569168102588,0.9223891273247496,0.9027986721943885,0.9374344820944088,0.6667652387564905,0.8050734312416555,0.6790746828487534,0.7114486670825646,0.0001,52.279862700001104
31,0.06908944329228225,0.921101573676681,0.8975124654928273,0.9378510234278189,0.6833594749384474,0.821762349799733,0.6981437693214604,0.7182641073878022,0.0001,51.594522499999584
32,0.07991221597330253,0.9187410586552217,0.8877373623338171,0.9326739315016361,0.7024879644168553,0.8187583444592791,0.6847804834347642,0.7062758860709321,0.0001,51.16217920000054
