epoch,train_loss,train_accuracy,train_macro_f1,train_balanced_accuracy,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,learning_rate,epoch_seconds
12,0.2954354193418664,0.8110872675250358,0.7290635654100885,0.7971253701319524,0.47738305492219685,0.7767022696929239,0.6719124990416733,0.7284732426883722,0.0001,51.8428528000004
13,0.27413795772881294,0.8166666666666667,0.7440858018879254,0.8143462065285254,0.4880310489394477,0.8074098798397864,0.6881626635864704,0.7151596955055443,0.0001,52.64121130000058
14,0.2526500205412102,0.8259656652360515,0.7589235409673929,0.8266348064726857,0.4692692872440226,0.7857142857142857,0.6637089526094725,0.7190120733344348,0.0001,51.70656959999906
15,0.23551220700293993,0.8310443490701002,0.7687519713323643,0.8350074742013082,0.4948529027929612,0.7686915887850467,0.6635316828350492,0.7120636160107546,0.0001,51.78812349999862
16,0.21462287258180937,0.840557939914163,0.7788212260327732,0.842814379667605,0.4628356405308791,0.7857142857142857,0.6926601331792391,0.7373541350856551,0.0001,51.853443400003016
17,0.20535201167685108,0.8462804005722461,0.7863252271637721,0.8487559605618363,0.5106502265454294,0.8060747663551402,0.6721444800282641,0.7204470167022263,0.0001,52.29828560000169
18,0.18128412802076135,0.8637339055793991,0.8168720637913743,0.8727065628422502,0.48994559011806316,0.8090787716955942,0.6837681450142554,0.7218521474208366,0.0001,53.394494800002576
19,0.1702681373074672,0.8638769670958513,0.8195357567467689,0.8723220844302099,0.515518627076028,0.8110814419225634,0.6966837623675793,0.7293340543704564,0.0001,51.525722999998834
20,0.16132351600902103,0.867310443490701,0.8259128807730033,0.8784122106707536,0.5247707264485442,0.8251001335113485,0.7032303122763274,0.7236579080377586,0.0001,49.79186539999864
21,0.1442848631752407,0.8773962804005723,0.8394077708700821,0.8880576186530319,0.5189644730536738,0.8024032042723631,0.6873871532588355,0.7261812958716543,0.0001,50.67121400000178
22,0.1450157059684332,0.8775393419170243,0.8390968775346277,0.887652828568977,0.5407520791040721,0.8157543391188251,0.7018158728779748,0.7338916884188184,0.0001,51.783652499998425
23,0.14214908035741172,0.8837625178826896,0.8451821440248505,0.8949217064018438,0.573323287835745,0.812082777036048,0.6975927502551832,0.7383016681275025,0.0001,52.12413550000201
24,0.13369680671647555,0.8894134477825465,0.8511304716429661,0.8970857807549115,0.5365303373225382,0.821762349799733,0.704906994885477,0.7423635353776589,0.0001,51.305368699999235
25,0.11672566856906479,0.8985693848354792,0.8653027696908328,0.9062074076532375,0.548549726704889,0.8104138851802403,0.69941788924653,0.7307194008119379,0.0001,52.05161099999896
26,0.11675076094137582,0.8978540772532189,0.8612418474333747,0.9053205940615819,0.5866930213407457,0.8104138851802403,0.687985434027108,0.7157703925184529,0.0001,51.56707559999995
27,0.1018608247410927,0.9072246065808297,0.8773035550660534,0.9149452006207667,0.5540700518639288,0.8110814419225634,0.699422459298119,0.7278405448541235,0.0001,51.53663100000267
28,0.10251333344519906,0.9052217453505007,0.8745779170029495,0.9174197682399156,0.5837756181869392,0.8090787716955942,0.6919859581664912,0.7242929204414618,0.0001,52.06377130000328
29,0.09620626138707088,0.9074391988555078,0.8787953031515291,0.9174788373525082,0.560392871081272,0.8160881174899867,0.7084427623324973,0.7376453610760874,0.0001,52.440424399999756
30,0.10151127940723313,0.9080114449213161,0.8797361629106654,0.9181790274535387,0.5499482718265264,0.8184245660881175,0.7040093665399104,0.7426727839698488,0.0001,52.51706869999907
31,0.09124676028056035,0.9177396280400573,0.8907174814398776,0.9268166983798932,0.5631312684756573,0.8044058744993324,0.6883747732531136,0.7186989106112719,0.0001,52.87623340000209
32,0.07560582779379874,0.9248211731044349,0.9043274441648053,0.937751144148165,0.5728497334889003,0.8267690253671562,0.7145791324567329,0.7375089038489181,0.0001,52.47591209999882
33,0.08433269608302178,0.9239628040057225,0.8995545955573349,0.9331027712978117,0.6069810985325176,0.8144192256341789,0.6844350816750956,0.7237025482721662,0.0001,52.32977699999901
34,0.09043332601608295,0.915379113018598,0.8803854687202878,0.9230613119115411,0.5807105543934933,0.8137516688918558,0.6995452938089141,0.735748324964734,0.0001,52.379214800002956
35,0.07279691518589491,0.924964234620887,0.9030746277132434,0.9388003320836983,0.5532680638880533,0.8314419225634179,0.72316376771795,0.7337722296603398,0.0001,51.77493859999959
36,0.06426614100734393,0.934763948497854,0.9152975067684929,0.9433420680204053,0.6067815160600143,0.8294392523364486,0.7079507672155367,0.7241045618261742,0.0001,52.25689360000251
37,0.06800592998269205,0.9302575107296137,0.9120717081271031,0.9422312005368184,0.629169780974872,0.8307743658210948,0.7153626865999302,0.7256837305298669,0.0001,52.938908100000845
38,0.0644732950391176,0.9363376251788269,0.918334307349082,0.946312087884109,0.6425490803887274,0.8271028037383178,0.7214567765312724,0.7372428090236206,0.0001,52.479172800001834
39,0.06352396811463887,0.9402002861230329,0.925816929089602,0.952336392081969,0.6117225279596364,0.8210947930574098,0.7057975320684483,0.7306631776014422,0.0001,52.449566800001776
40,0.06440832648420965,0.9402002861230329,0.9224467906727821,0.947857790466656,0.6218156500636178,0.8287716955941254,0.7114535932116705,0.7383336898483908,0.0001,52.71625739999945
41,0.057308150932874974,0.9386266094420601,0.9223499414410014,0.9503551217787366,0.6020977223747085,0.8331108144192256,0.7222404905896315,0.7306385389038573,0.0001,52.71075930000006
42,0.054489625025759096,0.9431330472103004,0.9259871957756834,0.9545767668429278,0.6322923386208364,0.8164218958611482,0.7026639508596886,0.7429084374208008,0.0001,52.66899090000152
43,0.062450103124387785,0.9394849785407725,0.9173463942536321,0.9497990168322179,0.6297907226076114,0.8244325767690254,0.7017946277516361,0.7261890606014059,0.0001,52.97452930000145
